ID_Sobre,Proyecto,Tipo_Documento,Fecha_Envio,proba_incumplimiento,riesgo_predicho,dias_estimados_completar
20f4d80a-bffb-46b0-acc5-b299d9840084,Nature Aqua,Promesa de compraventa,2026-04-09,0.61714767775312,Medio,32.3
211216bf-5697-468e-b6e6-d7ad1e011e29,Puerto Vallarta,Otrosí ajuste de salarios,2026-03-19,0.9672730337488058,Alto,16.4
21906d22-5fa9-4a46-913e-d5fbbcc795e5,Monte Rosa,Promesa de compraventa,2026-04-20,0.5135318439413982,Bajo,10.5
219b2641-25e7-4d39-bd7e-395d933bd823,Verde Olivo,Otrosí,2026-04-14,0.5248848122358095,Bajo,7.4
21ad2f48-a364-4ecf-8768-099faef58e8a,Tayrona,Cesión de derechos,2026-04-30,0.5372238388380255,Bajo,7.2
21ae4635-727f-4bb6-9b88-9f7023fa01eb,Indigo,Otrosí,2026-04-16,0.5019503309177467,Bajo,7.7
21b61cde-9ad4-46ec-a1cf-16373ba5b801,Entrebosques,Cierre de venta,2026-04-26,0.23813914962624483,Bajo,3.9
21bb906f-7095-4c74-9902-58884ec78127,San Agustin,Cierre de venta,2026-04-27,0.5447018526810516,Bajo,9.6
21bcd4eb-11c9-4cb3-ada2-63e4cf9436e2,Bulevar Verde,Promesa de compraventa,2026-03-18,0.6785359775981162,Medio,19.0
21e6585e-c2bd-420d-ab7a-38768c5b7593,Puerto Capri,Otrosí,2026-03-26,0.7870805373440866,Alto,17.5
21f1708c-e749-4ab2-a5c6-69de54edf939,Puerto Capri,Otrosí,2026-04-20,0.5623516832725398,Medio,5.9
21f1cec5-f8c1-455f-8864-7fb7c7ab0c00,Villa Vento,Cesión de derechos,2026-04-22,0.8587705146733684,Alto,44.4
222ba7fd-c30e-4c02-8d17-f5a82b410515,Velvet,Tipo pendiente por clasificar,2026-04-06,0.3155930430230077,Bajo,5.5
223b3a9e-692a-4480-8cbf-2c9147cc708e,San Agustin,Exoneración impuesto rentas y registro,2026-04-28,0.10315859821269574,Bajo,4.1
22b6f660-de31-48f3-8854-69ef6d0acbeb,Monte Rosa,Promesa de compraventa,2026-04-13,0.6205253641921001,Medio,33.1
22d9fe42-4148-4280-a119-3a0d75ab01d5,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-15,0.8612395205388584,Alto,22.3
22e31aab-606f-4194-b8b1-4f0a35bbe82d,Puerto Sereno,Cierre de venta,2026-04-08,0.7140171396536533,Medio,6.7
23ee403a-4173-4ef4-9e73-f5dce012ebd4,Villa Vento,Otrosí,2026-02-26,0.923416712019291,Alto,24.9
24269f17-5858-4698-b022-5e9106863308,Puerto Sereno,Cierre de venta,2026-04-29,0.7140171396536533,Medio,6.7
242a39bc-0fac-4c9e-b5b6-e0752be3c000,Villa Vento,Otrosí,2026-01-31,0.9249663306770551,Alto,56.7
2444155c-1782-4e57-aa65-1ddb59095d5a,Villa Vento,Otrosí,2026-03-04,0.940571099983485,Alto,13.9
2484d9af-3a54-434f-9697-51ebd6214fc2,Puerto Capri,Cierre de venta,2026-04-30,0.5869234437077819,Medio,19.1
2492991b-8dbf-499c-924f-e3814129a291,Lino,Otrosí,2026-05-02,0.4457598100716949,Bajo,4.7
24b19a23-1c18-481c-ae65-71d4d438c341,Murano,Promesa de compraventa,2026-04-06,0.5448022434680164,Bajo,32.7
24c625e5-5e60-4556-9c2f-d48119988267,Verde Olivo,Otrosí,2026-04-09,0.5915642082190226,Medio,11.1
254c5913-6b7b-4032-a5e2-9f4dcd452620,Puerto Vallarta,Otrosí,2026-04-16,0.6170521293838079,Medio,12.1
255b877d-df2f-49e6-9526-a0f6d1dcd332,Nature Aqua,Otrosí,2026-04-17,0.5622721573056771,Medio,6.3
257c5b9c-d6f2-42e0-ba55-49fa71d78d4f,Tayrona,Cierre de venta,2026-04-30,0.4495280417552634,Bajo,7.4
2628f5ff-01fe-4621-a533-b26c21704303,Villa Vento,Cierre de venta,2026-04-29,0.5538237280211704,Medio,6.5
262e07bb-56f9-4da7-9ea4-db86534ee7b4,Puerto Vallarta,Contratos de vinculación,2026-04-18,0.28039685909169926,Bajo,5.5
2656b34d-a4ee-4fa0-b76d-49e6bbbe8b56,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-13,0.8076200329125552,Alto,17.0
265a36ef-89ac-4d1e-82a7-3584f5a67abb,Murano,Promesa de compraventa,2026-03-29,0.6295638193752287,Medio,21.0
265db721-8850-49e2-814a-41db4a143044,Tayrona,Otrosí ajuste de salarios,2026-03-15,0.9273934250120345,Alto,26.3
2669d9a5-d334-441a-93f8-15422a1a2cf5,Puerto Vallarta,Otrosí,2026-04-19,0.45988520964484536,Bajo,6.3
268121cb-6a67-4b91-887c-01b99d2c71e8,Tayrona,Otrosí ajuste de salarios,2026-04-14,0.7585544373694446,Alto,7.7
2689c1a3-0fc1-44b7-8d75-ac10b1cfb551,San Agustin,Exoneración impuesto rentas y registro,2026-04-21,0.10315859821269574,Bajo,4.1
26ab053d-412f-4d03-9c5b-d5a98252ab39,Verde Olivo,Promesa de compraventa,2026-03-25,0.6325539285506582,Medio,27.6
26b5fbae-08f8-491e-a290-54ca3ebd7d43,San Agustin,Cierre de venta,2026-04-28,0.5929613056551711,Medio,9.9
26e554fa-c25c-4bd8-b696-706301dd729c,Puerto Vallarta,Cesión de derechos,2026-04-22,0.613646267363458,Medio,8.7
26ffb068-fa3d-423e-9a40-64dde641da71,San Agustin,Otrosí ajuste de salarios,2026-04-28,0.5710633411640675,Medio,8.6
273a393e-6314-441c-84fc-c1d4fe49464a,San Agustin,Contrato mera tenencia,2026-04-27,0.46404247202560645,Bajo,9.4
2787d32c-1a6b-4898-800d-4678b994b889,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-10,0.7453984733047616,Medio,21.9
27a9d838-a830-4798-a78b-8e526fa04d91,Villa Vento,Otrosí ajuste de salarios,2026-04-11,0.8369116826099129,Alto,11.0
27ccdd18-6d29-4757-a11b-dd18c913f593,Monte Rosa,Promesa de compraventa,2026-04-10,0.5289430632691615,Bajo,12.9
27e19236-c6e5-4e03-b395-a3cc92543f2c,Velvet,Otrosí,2026-03-15,0.8197066184040948,Alto,43.7
27f6ae22-47c0-449f-82b2-bb585e8bf34d,Villa Vento,Promesa de compraventa,2026-04-30,0.6919461015228028,Medio,35.6
282ed159-1fcb-4e86-a37e-8deaa56a4db2,Nature Bio,Promesa de compraventa,2026-03-20,0.6925735176817719,Medio,21.7
283793a9-a617-4cd3-9f08-a827813b1b39,Villa Vento,Otrosí ajuste de salarios,2026-04-22,0.8679105294045469,Alto,9.1
283f7fc2-f1ed-413f-941e-f6f518d2318a,Verde Olivo,Promesa de compraventa,2026-04-01,0.5108472879922362,Bajo,17.6
284522c4-bd18-4986-be38-0181b738169a,Verde Olivo,Contrato mera tenencia,2026-04-10,0.5308028310913295,Bajo,16.4
28a42124-e5a8-47ab-8440-0ff82863ea6f,Verde Silvestre,Promesa de compraventa,2026-04-23,0.46894140454478955,Bajo,17.1
28bcc3b2-bbe3-4730-b433-3b099c3b2e7a,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-27,0.7790582659181245,Alto,14.9
28bdd107-48f5-4cbc-9768-f16bb636a198,Villa Vento,Promesa de compraventa,2026-04-28,0.6492445451273744,Medio,35.3
2909617f-b2eb-47db-93bf-5994e489509f,Puerto Vallarta,Otrosí ajuste de salarios,2026-05-02,0.7511646447982032,Alto,16.2
292035ef-944f-48c1-b512-192fd5a94622,Tayrona,Otrosí ajuste de salarios,2026-04-23,0.3334141363158069,Bajo,5.9
2974cac9-0117-4f5e-8d9a-299546a60980,Velvet,Otrosí,2026-04-09,0.5650569077568366,Medio,15.0
29904043-98f8-453f-95e3-45cb9ca9920a,Verde Olivo,Promesa de compraventa,2026-04-07,0.5007880174310968,Bajo,30.4
29959915-fa51-4543-a1b4-be1d8393f10a,Villa Vento,Otrosí ajuste de salarios,2026-04-14,0.5534323820134371,Medio,8.4
29accbea-8939-4955-87b6-a3eb1bb848f1,San Agustin,Otrosí ajuste de salarios,2026-04-27,0.21681997090205615,Bajo,5.2
29af435d-4fbe-49d1-8801-71f4ff722bb3,Artiko,Promesa de compraventa,2026-04-28,0.4772225794579407,Bajo,10.3
29b3fcf0-0741-460e-b632-f60467437fc1,Artiko,Cierre de venta,2026-04-28,0.4425814009354962,Bajo,5.5
29c1c3a9-bad3-45a8-beb5-4611283f5001,Tayrona,Promesa de compraventa,2026-05-01,0.45687428174286127,Bajo,13.2
29d0268e-cfb4-477a-9f98-3246e4e83281,Entrebosques,Cierre de venta,2026-05-02,0.23927572209695738,Bajo,4.0
29eb2a72-f699-4d2a-955b-e214bd335366,Puerto Capri,Otrosí,2026-03-30,0.7837347305945696,Alto,16.1
29f7e7b8-e8c9-45a5-8a3a-71aab41f2f5a,Puerto Sereno,Cierre de venta,2026-04-21,0.7184813996815907,Medio,6.2
2a06dc0c-5169-4b6d-9889-2196925a677f,San Agustin,Cierre de venta,2026-04-10,0.49087227905322434,Bajo,6.8
2a2bf802-ee3a-474d-9900-030ecd906aee,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-21,0.8580628930286757,Alto,13.3
2a493a9f-f943-4e87-9726-8786e542f073,Villa Vento,Otrosí ajuste de salarios,2026-04-23,0.74750926672495,Medio,6.7
2a6e8883-07b0-4912-9740-f7c312e59bd6,Velvet,Otrosí,2026-03-09,0.8022357331580219,Alto,25.9
2a9e87a9-4c79-4f94-8dcb-6219a7329406,San Agustin,Tipo pendiente por clasificar,2026-01-30,0.0680003357490801,Bajo,5.7
2ab49607-9025-4bbc-b0f5-4932e8314806,Nature Bio,Otrosí,2026-04-29,0.5026399507529573,Bajo,9.2
2ab7e75a-c03d-4e74-b509-b9fa6d349e19,Bulevar Verde,Promesa de compraventa,2026-04-30,0.482886039869543,Bajo,11.0
2af0e49f-91fa-4dea-9134-0f58ebcf2dcf,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-30,0.8440815212383219,Alto,7.4
2b48abfa-7ec7-404e-b781-80ce9d1678a4,Murano,Promesa de compraventa,2026-04-09,0.5399634061188896,Bajo,17.7
2b690883-faab-459f-a3c7-daaade31ce00,Tayrona,Otrosí ajuste de salarios,2026-01-22,0.8633237973843034,Alto,70.4
2b6b585d-7d6f-46b9-9787-08d6f0d9a3b7,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-17,0.7330843300560551,Medio,14.9
2b7d2c2d-17d1-47ad-b4cb-13207347e93d,Puerto Capri,Otrosí,2026-04-28,0.5804271367739248,Medio,7.4
2bc950f8-fad0-4257-9572-f8240ef9e9ad,Tayrona,Otrosí,2026-04-15,0.4234219326463067,Bajo,6.9
2bfc51dd-cc16-404b-80fe-a252abf6236e,Villa Vento,Otrosí ajuste de salarios,2026-04-12,0.7562915742227916,Alto,7.3
2c053110-e9f0-438e-916a-4c2d8587c4e3,San Agustin,Otrosí ajuste de salarios,2026-04-26,0.30160305813063065,Bajo,7.1
2c31a0d1-396a-4196-927d-f6953cb9b55c,Puerto Vallarta,Otrosí,2026-03-25,0.8062600787202068,Alto,22.7
2c3e5e69-7678-4560-919a-91b2ffdd9332,San Agustin,Contratos de vinculación,2026-04-07,0.16102634657472603,Bajo,6.0
2c4a86c3-7114-4f0a-840d-efad46ab482e,Verde Olivo,Otrosí,2026-04-24,0.5031915201770341,Bajo,11.3
2c5a6887-9cff-4cf2-b1d0-a074f376db0c,Puerto Capri,Otrosí,2026-04-20,0.5623516832725398,Medio,5.9
2c7a47e3-21c4-407a-b1b4-571b4f5a4fff,Verde Olivo,Otrosí,2026-03-28,0.8190059074090399,Alto,20.8
2ceaa501-e582-4232-858d-40feff427c35,San Agustin,Cierre de venta,2026-04-24,0.4509158868060267,Bajo,6.5
2cf39d2c-e2c0-4a8d-bacb-d619a4c3fe9d,Villa Vento,Otrosí ajuste de salarios,2026-04-12,0.3488456651907175,Bajo,6.3
2d0c8f63-893b-4d40-a6c1-ff02ce86ba22,Villa Vento,Otrosí ajuste de salarios,2026-04-11,0.7592192041354302,Alto,11.3
2d2ff3e7-a893-4e3b-9488-5c5ca2e9d442,Entrebosques,Otrosí,2026-04-22,0.5829713305343059,Medio,8.9
2d3eeaa1-1cb4-4bea-a08c-221fa094dd43,Bulevar Verde,Cierre de venta,2026-04-20,0.44225550981102524,Bajo,6.3
2d3f7255-a74d-4d1b-9f51-43662507234f,Villa Vento,Promesa de compraventa,2026-05-02,0.6022466228189369,Medio,30.2
2da6832d-716a-41a9-957e-39bbabbe9e27,Puerto Sereno,Cierre de venta,2026-04-30,0.6407617883877603,Medio,6.3
2db0f4fc-5938-41d6-8921-ac5cf00e592e,Puerto Sereno,Otrosí,2026-04-07,0.6899482431488504,Medio,7.6
2dd41eb0-05ea-414f-8a05-740ecfc0226a,Biocity,Promesa de compraventa,2026-03-20,0.6238671182301618,Medio,18.4
2de7a6ba-5429-4e54-a44e-7bc0ec1f7a68,Velvet,Otrosí,2026-03-22,0.8197066184040948,Alto,43.7
2de8edea-e534-4d13-ae85-b2093bad91f2,Villa Vento,Promesa de compraventa,2026-03-24,0.7991629703403547,Alto,49.8
2e456b6f-50ee-4408-a25d-cd0b732ad9e3,San Agustin,Contratos de vinculación,2026-04-08,0.1389270608782138,Bajo,5.5
2e4bc0ca-43eb-46e0-ad87-2dd121853850,Velvet,Cesión de derechos,2026-04-28,0.6249188239183574,Medio,9.0
2e63262e-6139-4121-8c58-4754f7bec4f6,Puerto Vallarta,Promesa de compraventa,2026-04-09,0.6062194992836687,Medio,12.9
2e9ab489-26a6-45b3-b56e-de7484aab744,Verde Silvestre,Otrosí,2026-04-18,0.5876292575748218,Medio,6.4
2ed0c540-5ef6-41e4-911c-cec03dc98b75,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-01,0.8612395205388584,Alto,22.3
2f1b4377-81c8-4531-b4ce-344715555419,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-19,0.7566818890098742,Alto,17.0
2f3bcbb7-fb8a-44e2-8c5a-603438f14947,San Agustin,Otrosí ajuste de salarios,2026-04-29,0.6411671518237841,Medio,10.5
2f4a34fd-5753-405d-acc2-a4cfe51d032c,Verde Olivo,Otrosí,2026-03-30,0.8161491214723631,Alto,17.6
2f5441df-da09-495b-8951-8f3997c299d8,Puerto Vallarta,Contratos de vinculación,2026-04-16,0.40285652685818024,Bajo,8.3
2f5ff8d3-dfb4-4b56-ae13-bcc7bb82eba4,Biocity Grand,Promesa de compraventa,2026-03-04,0.6278109917983616,Medio,16.9
2f71e8b6-a213-419a-949e-c0ad170f94c9,Turquesa,Otrosí,2026-04-30,0.5390743142169651,Bajo,9.2
2f81e0e3-830b-47d9-8c45-bae92f7eb4a9,Bulevar Verde,Contrato mera tenencia,2026-02-12,0.7206223301243455,Medio,61.1
2fc51fe0-2dfd-431a-85c3-da0638cf9048,San Agustin,Contrato mera tenencia,2026-04-27,0.5408263346914366,Bajo,9.8
2fceed08-ddcd-462c-bb47-91da36133fc8,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-17,0.5919113068584931,Medio,16.8
3035e78b-ccca-42fd-bd10-a4fe1b07a581,Villa Vento,Otrosí ajuste de salarios,2026-04-13,0.35429324815994073,Bajo,13.0
30473aba-4e94-4493-930b-3bb9c37d1164,Villa Vento,Otrosí ajuste de salarios,2026-04-13,0.6822045967163041,Medio,14.2
304a5c69-3ee6-4dba-ab8c-ab42f4055d60,Monte Rosa,Promesa de compraventa,2026-04-10,0.580183983739206,Medio,13.0
305ef297-f77a-4836-b036-a6e9265d89d9,Velvet,Contrato mera tenencia,2026-02-19,0.7934373310621947,Alto,21.3
306b6597-076e-4282-9c99-38df3e86fe22,Verde Olivo,Otrosí,2026-04-08,0.527062215530698,Bajo,7.1
30b89d43-1b49-41c0-8929-bbbde7519c66,Villa Vento,Otrosí,2026-04-21,0.8400193137777463,Alto,12.9
314954cf-103f-4102-829d-d3b045a4f3d2,Velvet,Promesa de compraventa,2026-04-27,0.4418870971557874,Bajo,9.1
31645f5e-5586-4d5e-82e0-57a4ce1d26ba,Urbanity,Otrosí,2026-04-13,0.4762589123441349,Bajo,34.3
3182a1bb-c941-4280-b07e-674991a85c31,Tayrona,Cierre de venta,2026-04-14,0.510409623934439,Bajo,6.9
3185871f-4f9b-41ca-a4bf-bfe4eb460367,Monte Rosa,Promesa de compraventa,2026-04-10,0.580183983739206,Medio,13.0
31f1f534-0f8a-48eb-8364-17efbc4ca19a,Puerto Sereno,Otrosí,2026-03-05,0.831448173326453,Alto,20.7
320564f7-41b7-4851-8efb-97dddfbfbe5a,Villa Vento,Otrosí ajuste de salarios,2026-04-11,0.7592192041354302,Alto,11.3
3206fbac-1b2a-4b68-94a6-42a17b3de611,Puerto Vallarta,Otrosí,2026-01-15,0.8320910851612188,Alto,21.8
323b8621-4901-48e1-87e8-e7ad942ce047,Verde Olivo,Otrosí,2026-04-08,0.527062215530698,Bajo,7.1
324b6992-a221-49a6-97ae-abd073044df1,Puerto Capri,Cierre de venta,2026-04-27,0.5436354963151007,Bajo,16.1
32a3a61d-9564-46e2-b7f1-b82279741322,Monte Rosa,Promesa de compraventa,2026-04-13,0.6234760129055181,Medio,33.2
32ba3bd7-a562-4e4b-a9fd-d7054e93fdc6,Villa Vento,Otrosí,2026-04-13,0.7844158532292418,Alto,14.2
33088fe2-6289-4e70-8dc1-fdec29066885,Cocuy,Cierre de venta,2026-03-31,0.4196685078974113,Bajo,10.7
330c687e-49b6-45a8-85dd-72fe4231d093,Villa Vento,Otrosí,2026-01-14,0.9508191226306124,Alto,54.1
33300a66-1e60-454b-ad7c-34b36202aa27,Tayrona,Otrosí,2026-01-11,0.7937646360358244,Alto,31.7
333a3cb0-517b-4b1c-a8e1-2e66eaeee9de,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-16,0.8440815212383219,Alto,7.4
3374bdf1-17f3-46fb-b4c7-d010e913043f,Nature Aqua,Otrosí,2026-04-30,0.5659960926471351,Medio,6.8
339b9aec-403b-4fe3-bfb9-b118e849aa79,Verde Silvestre,Promesa de compraventa,2026-04-15,0.4610594549929846,Bajo,16.3
339d0205-ddff-4470-995b-f036b8e2904e,Puerto Capri,Otrosí,2026-02-22,0.8296356147282329,Alto,17.6
33b4583a-307e-4bb3-8e0f-747569b7753d,Indigo,Otrosí,2026-04-28,0.5148975771198132,Bajo,7.8
34117cd4-5943-42ff-b609-edf00dc52c06,PENDIENTE - REINTEGRO,Tipo pendiente por clasificar,2026-04-30,0.14818613367767744,Bajo,5.7
3424c8b4-4702-46b1-8d62-c403399102d5,Bulevar Verde,Promesa de compraventa,2026-03-29,0.6684470294584951,Medio,17.6
34384fb1-2d14-4a5a-836f-a0d9a514ccfe,Villa Vento,Otrosí,2026-04-11,0.7864714133931939,Alto,17.3
344db1bf-3a3a-414f-840a-53d42acda454,Entrebosques,Cierre de venta,2026-05-02,0.23927572209695738,Bajo,4.0
3470d506-3b76-4326-ae6c-54a542c39c53,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-16,0.8639243784500681,Alto,7.4
34aee45f-f679-479d-84b0-f63ad5c5ac62,Biocity Grand,Promesa de compraventa,2026-03-11,0.6149365001794078,Medio,16.5
34d3dd7f-e21e-4129-9205-3ab4e25463d6,Nature Aqua,Otrosí,2026-02-19,0.785486574997706,Alto,16.4
34f60868-cb2d-4c66-9bbb-4af8b012abcd,Verde Silvestre,Otrosí,2026-04-20,0.550696463691832,Medio,6.2
34fa10c7-5879-4865-a28b-179a2b761159,Verde Olivo,Otrosí,2026-03-29,0.8298494776276776,Alto,20.6
3538256a-6a3f-470f-9d5e-53fe6ba1542f,Bulevar Verde,Contrato mera tenencia,2026-01-06,0.7610145366495646,Alto,62.7
35414956-1bf2-45aa-b722-28f8f0aa9c6e,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-17,0.5919113068584931,Medio,16.8
361c4395-52f0-4bae-bf12-08c47616c644,Verde Olivo,Contrato mera tenencia,2026-01-26,0.7599456691842832,Alto,17.6
36751c5d-74d1-4922-816f-2d2c0c465b13,San Agustin,Cierre de venta,2026-03-12,0.5884387380630016,Medio,12.8
36af3836-b258-4f54-9f58-372df3ec86c9,Artesia,Tipo pendiente por clasificar,2026-04-22,0.1955315934931874,Bajo,4.9
36b23c3f-7b09-4094-9184-66f6a3f05cd3,Villa Vento,Otrosí ajuste de salarios,2026-03-28,0.9703604340469364,Alto,17.1
36e05efa-75a3-4e7e-baa4-d971f06ea138,Puerto Capri,Otrosí,2026-04-27,0.5623516832725398,Medio,5.9
36e8adc8-f026-4134-8f7c-e9e5d921bf1c,Murano,Promesa de compraventa,2026-04-07,0.52270344153436,Bajo,33.1
36fdecb7-45cc-4edc-ad2a-2988e4626c20,Monte Rosa,Promesa de compraventa,2026-04-09,0.5726912345302254,Medio,12.8
37013488-0dfd-44e0-add9-9d95039ef6bd,Verde Olivo,Promesa de compraventa,2026-03-23,0.6198636904550383,Medio,22.8
370a0189-4b91-4f42-930a-eb2a79de2dd5,Puerto Vallarta,Contrato mera tenencia,2025-11-13,0.8139033797525872,Alto,29.6
371d6303-fe00-466e-b5fc-a0f307ce5d84,Puerto Capri,Cierre de venta,2026-01-22,0.5034675743910818,Bajo,12.9
372368f6-adf5-4c4e-9f23-98a3be2afa80,Velvet,Otrosí,2026-05-02,0.5445484050946218,Bajo,17.8
372c004f-c8dd-4369-a56c-a72581291641,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-28,0.8601996482398448,Alto,15.7
3749d307-d1e6-451c-be5c-95917bc7e896,Velvet,Otrosí,2026-03-09,0.8022357331580219,Alto,25.9
37643d03-4c8e-4865-91ee-6a7c28bb4a98,Verde Silvestre,Otrosí,2026-04-20,0.550696463691832,Medio,6.2
3775b611-f8dd-473d-9ae5-91eaf56c87a2,Cocuy,Cierre de venta,2026-04-15,0.4543421431906082,Bajo,6.3
37791062-9afe-4a31-9559-66726860c1e4,Murano,Promesa de compraventa,2026-03-27,0.6719593378171335,Medio,21.4
383f8a56-9aad-4a77-924c-2815a0ec2a20,Bulevar Verde,Promesa de compraventa,2026-03-18,0.6785359775981162,Medio,19.0
3846a9e3-d4a6-4344-a66c-efd158fe7331,Verde Olivo,Otrosí,2026-04-13,0.5150215268044217,Bajo,6.2
38918a0f-391b-4547-bc89-be333e1ec78c,Verde Silvestre,Cierre de venta,2026-05-01,0.3988289521823819,Bajo,5.9
3897e6ab-4967-48c8-b854-66995c65c07c,Velvet,Otrosí,2026-03-09,0.7943212069481185,Alto,24.9
38c1f863-03f9-4333-b7ff-c5391cc3350a,Verde Olivo,Promesa de compraventa,2026-04-01,0.5462212454892713,Medio,22.7
38e8b94d-fb63-4758-a468-f717ec911875,Puerto Capri,Otrosí,2026-04-27,0.5623516832725398,Medio,5.9
38f105a4-d73a-4c66-a3c3-985833e450ed,Villa Vento,Otrosí ajuste de salarios,2026-04-11,0.7592192041354302,Alto,11.3
399e7b1c-554f-4831-8d0d-24c2e33713e1,Luna del Cerro,Exoneración impuesto rentas y registro,2026-03-27,0.8026862657387649,Alto,31.2
39bc6e86-bb80-4c28-b5a6-41bd1001cb9b,Puerto Capri,Otrosí,2026-04-19,0.5428007189288936,Bajo,4.8
3a19390e-3fd4-43bf-9c08-3061fbcd1f3e,Nature Bio,Promesa de compraventa,2026-04-20,0.6433537469772992,Medio,19.5
3a942c65-574c-42d4-8d4a-aca8f1e6074c,Luna del Cerro,Exoneración impuesto rentas y registro,2026-03-27,0.8026862657387649,Alto,31.2
3a97d4a4-b304-4757-b95b-2675e5747919,Artesia,Tipo pendiente por clasificar,2026-04-22,0.1955315934931874,Bajo,4.9
3ab6cb23-18be-43d6-90ce-017b78d5f2e6,Urbanity,Cesión de derechos,2026-04-18,0.6473788868356634,Medio,8.0
3ae125ec-bf76-46f1-8fa1-f85cb0de8552,Villa Vento,Cierre de venta,2026-04-09,0.5589188358743326,Medio,6.7
3b1abe2d-f2f2-464f-a14a-8c89db0a5a9d,Bulevar Verde,Tipo pendiente por clasificar,2026-03-18,0.45568074540324605,Bajo,10.8
3b20af9d-ca4a-460f-815f-a34d40d517f3,Verde Silvestre,Promesa de compraventa,2026-04-14,0.4118981854413765,Bajo,13.1
3b215797-ab9a-4420-80fa-1a264e98d29b,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-16,0.8440815212383219,Alto,7.4
3b53431a-27b4-474b-9fb6-8e97eeb66ffa,Puerto Capri,Otrosí,2026-04-28,0.5910874683724708,Medio,7.1
3bd07fcd-d846-440f-a802-0ae0e42c4aed,Lino,Otrosí,2026-03-18,0.7119913867074625,Medio,17.3
3bd8ae2b-6e47-4ddb-ac3e-b8470142bb45,Bulevar Verde,Promesa de compraventa,2026-03-26,0.6599451391365825,Medio,17.3
3c5e2f1f-f3ee-4641-9cf8-41ba156b73d0,Velvet,Tipo pendiente por clasificar,2026-04-06,0.30999656252736973,Bajo,5.8
3c6105e4-d07f-4eec-9a0b-ec7478edca87,Puerto Capri,Otrosí,2026-04-28,0.5910874683724708,Medio,7.1
3c85a496-fa76-47cb-b116-e6ae05f14084,Villa Vento,Otrosí,2026-04-28,0.8400193137777463,Alto,12.9
3cc1ffca-fffa-4638-85cb-957bfafb7d03,Velvet,Otrosí,2026-03-09,0.7943212069481185,Alto,24.9
3d3a6cd6-e4bb-4553-8ef2-0630aaffa49b,Bulevar Verde,Tipo pendiente por clasificar,2026-02-06,0.45135977718054304,Bajo,11.7
3db3d6e9-b7bf-4f46-ab34-3bfae1f2b337,Tayrona,Otrosí ajuste de salarios,2026-03-31,0.9070387420693592,Alto,23.9
3dccd9b7-89e4-45e8-8b9b-0fbaa7ca0654,Tayrona,Otrosí ajuste de salarios,2026-04-26,0.6506369255485203,Medio,8.2
3df7a0a2-2d60-433e-956b-6f7220a23df1,San Agustin,Otrosí,2026-04-10,0.4261289206315687,Bajo,6.5
3e0c5b71-4f2b-46ad-8a1b-39db4934d042,Biocity Grand,Cierre de venta,2026-04-28,0.46354048075493737,Bajo,5.5
3e44d5c1-5de5-4274-8092-2e46e252b1ba,Cocuy,Cierre de venta,2026-04-01,0.4543421431906082,Bajo,6.3
3e977a1e-5a68-4c1b-b132-b6170abba4bf,Villa Vento,Cierre de venta,2026-05-02,0.33687494034534127,Bajo,4.9
3eab92c1-0795-40ec-80ba-68c250c52e87,Verde Silvestre,Otrosí,2026-04-18,0.5876292575748218,Medio,6.4
3ec6bb00-9c67-4b7f-8388-e94ea6e44306,Puerto Vallarta,Otrosí ajuste de salarios,2026-05-02,0.7511646447982032,Alto,16.2
3ef5387c-6e13-4985-8abf-ab25f9dbcd36,Puerto Vallarta,Otrosí ajuste de salarios,2026-05-02,0.7889682632290929,Alto,21.7
3f19a5ea-b812-4b70-a5d4-d29ea59d3729,San Agustin,Exoneración impuesto rentas y registro,2026-03-27,0.9102483958901534,Alto,31.1
3f4b0f5a-f5cb-445e-89f4-960cd03bc8ed,Villa Vento,Cierre de venta,2026-04-22,0.6172491675756251,Medio,6.4
3f4b47ff-5d0c-4a73-be1f-6659a55420a2,Puerto Vallarta,Otrosí ajuste de salarios,2026-05-02,0.7511646447982032,Alto,16.2
3f6f5f37-794e-4ca0-9bb5-e85dda99faf1,Puerto Vallarta,Otrosí ajuste de salarios,2026-04-26,0.7566818890098742,Alto,17.0
403af32d-e521-4379-96bf-86f44d161e7c,Villa Vento,Otrosí ajuste de salarios,2026-04-11,0.7592192041354302,Alto,11.3
4060e258-af5e-411e-8893-e758653c942f,Villa Vento,Otrosí ajuste de salarios,2026-04-11,0.7592192041354302,Alto,11.3
4068e76c-dec8-4bb1-a5a7-104bd5ed55dc,Villa Vento,Otrosí,2026-04-28,0.8400193137777463,Alto,12.9
